,pk,category,blog_url
392,9999,pagan-blogs,https://www.patheos.com/blogs/doubletoilandresist
393,9999,pagan-blogs,https://www.patheos.com/blogs/fromacommonwell
394,9999,pagan-blogs,https://www.patheos.com/blogs/gatewaygoddess
395,9999,pagan-blogs,https://www.patheos.com/blogs/hawthorneandtherose
396,9999,pagan-blogs,https://www.patheos.com/blogs/hearthwitchdownunder
397,9999,pagan-blogs,https://www.patheos.com/blogs/heathenatheart
398,9999,pagan-blogs,https://www.patheos.com/blogs/johnbeckett
399,9999,pagan-blogs,https://www.patheos.com/blogs/kacealexander
400,9999,pagan-blogs,https://www.patheos.com/blogs/keepingherkeys
401,9999,pagan-blogs,https://www.patheos.com/blogs/lasarafirefoxallen
402,9999,pagan-blogs,https://www.patheos.com/blogs/matauryn
403,9999,pagan-blogs,https://www.patheos.com/blogs/mishamagdalene
404,9999,pagan-blogs,https://www.patheos.com/blogs/naturessacredjourney
405,9999,pagan-blogs,https://www.patheos.com/blogs/oakandolive
406,9999,pagan-blogs,https://www.patheos.com/blogs/oathbound
407,9999,pagan-blogs,https://www.patheos.com/blogs/paganinparadise
408,9999,pagan-blogs,https://www.patheos.com/blogs/pagantama
409,9999,pagan-blogs,https://www.patheos.com/blogs/panmankey
410,9999,pagan-blogs,https://www.patheos.com/blogs/poisonersapothecary
411,9999,pagan-blogs,https://www.patheos.com/blogs/quillofthegoddess
412,9999,pagan-blogs,https://www.patheos.com/blogs/sadovskypluto
413,9999,pagan-blogs,https://www.patheos.com/blogs/starandsnake
414,9999,pagan-blogs,https://www.patheos.com/blogs/starlight
415,9999,pagan-blogs,https://www.patheos.com/blogs/teaaddictedwitch
416,9999,pagan-blogs,https://www.patheos.com/blogs/tempest
417,9999,pagan-blogs,https://www.patheos.com/blogs/theashgrove
418,9999,pagan-blogs,https://www.patheos.com/blogs/thefairytalewitch
419,9999,pagan-blogs,https://www.patheos.com/blogs/theothersideofthehedge
420,9999,pagan-blogs,https://www.patheos.com/blogs/thewanderingwitch
421,9999,pagan-blogs,https://www.patheos.com/blogs/thewitchesnextdoor
422,9999,pagan-blogs,https://www.patheos.com/blogs/thezenpagan
423,9999,pagan-blogs,https://www.patheos.com/blogs/throughthegrapevine
424,9999,pagan-blogs,https://www.patheos.com/blogs/translatingworlds
425,9999,pagan-blogs,https://www.patheos.com/blogs/viviannecrowley
426,9999,pagan-blogs,https://www.patheos.com/blogs/voodoouniverse
427,9999,pagan-blogs,https://www.patheos.com/blogs/waterwitch
428,9999,pagan-blogs,https://www.patheos.com/blogs/witchesandwine
429,9999,pagan-blogs,https://www.patheos.com/blogs/witchindeed
430,9999,pagan-blogs,https://www.patheos.com/blogs/witchofthewoodwithravenwood
431,9999,pagan-blogs,https://www.patheos.com/blogs/witchonfire
432,9999,patheos-partner-blogs,http://www.patheos.com/blogs/rhemedia
433,9999,patheos-partner-blogs,https://www.patheos.com/blogs/hispanicevangelicalsandthelambsagenda
434,9999,politics-blue-blogs,https://www.patheos.com/blogs/faithfuldemocrats
435,9999,politics-blue-blogs,https://www.patheos.com/blogs/politicsblue
436,9999,politics-blue-blogs,https://www.patheos.com/blogs/shanephipps
437,9999,politics-red-blogs,https://www.patheos.com/blogs/accesspolitics
438,9999,politics-red-blogs,https://www.patheos.com/blogs/alexparker
439,9999,politics-red-blogs,https://www.patheos.com/blogs/bristolpalin
440,9999,politics-red-blogs,https://www.patheos.com/blogs/conventionofstates
441,9999,politics-red-blogs,https://www.patheos.com/blogs/erickaandersen
442,9999,politics-red-blogs,https://www.patheos.com/blogs/frenchrevolution
443,9999,politics-red-blogs,https://www.patheos.com/blogs/kemberleekaye
444,9999,politics-red-blogs,https://www.patheos.com/blogs/markmeckler
445,9999,politics-red-blogs,https://www.patheos.com/blogs/michaelfarris
446,9999,politics-red-blogs,https://www.patheos.com/blogs/susanwright
447,9999,progressive-christian-blogs,http://www.patheos.com/blogs/daniellekingstrom
448,9999,progressive-christian-blogs,http://www.patheos.com/blogs/frustratedgrace
449,9999,progressive-christian-blogs,http://www.patheos.com/blogs/markvansteenwyk
450,9999,progressive-christian-blogs,http://www.patheos.com/blogs/socialjesus
451,9999,progressive-christian-blogs,http://www.patheos.com/blogs/spiritualitywithinaddictionandrecovery/
452,9999,progressive-christian-blogs,https://www.patheos.com/blogs/aconvergenceofthought
453,9999,progressive-christian-blogs,https://www.patheos.com/blogs/activisttheology
454,9999,progressive-christian-blogs,https://www.patheos.com/blogs/aliciacrosby
455,9999,progressive-christian-blogs,https://www.patheos.com/blogs/allsetfree
456,9999,progressive-christian-blogs,https://www.patheos.com/blogs/andygill
457,9999,progressive-christian-blogs,https://www.patheos.com/blogs/bethanyanderson
458,9999,progressive-christian-blogs,https://www.patheos.com/blogs/biblicallyliterate
459,9999,progressive-christian-blogs,https://www.patheos.com/blogs/biteintheapple
460,9999,progressive-christian-blogs,https://www.patheos.com/blogs/brianmclaren
461,9999,progressive-christian-blogs,https://www.patheos.com/blogs/browneyedamazon
462,9999,progressive-christian-blogs,https://www.patheos.com/blogs/carynriswold
463,9999,progressive-christian-blogs,https://www.patheos.com/blogs/cbf
464,9999,progressive-christian-blogs,https://www.patheos.com/blogs/christianityforthesbnr
465,9999,progressive-christian-blogs,https://www.patheos.com/blogs/christianityischanging
466,9999,progressive-christian-blogs,https://www.patheos.com/blogs/christianpiatt
467,9999,progressive-christian-blogs,https://www.patheos.com/blogs/clintschnekloth
468,9999,progressive-christian-blogs,https://www.patheos.com/blogs/comingoutchristian
469,9999,progressive-christian-blogs,https://www.patheos.com/blogs/danielpcoleman
470,9999,progressive-christian-blogs,https://www.patheos.com/blogs/davidhenson
471,9999,progressive-christian-blogs,https://www.patheos.com/blogs/divergence
472,9999,progressive-christian-blogs,https://www.patheos.com/blogs/ecopreacher
473,9999,progressive-christian-blogs,https://www.patheos.com/blogs/emergentvillage
474,9999,progressive-christian-blogs,https://www.patheos.com/blogs/emmahiggs
475,9999,progressive-christian-blogs,https://www.patheos.com/blogs/everydayblackmatters
476,9999,progressive-christian-blogs,https://www.patheos.com/blogs/faithforward
477,9999,progressive-christian-blogs,https://www.patheos.com/blogs/faithinpubliclife
478,9999,progressive-christian-blogs,https://www.patheos.com/blogs/faithonthefringe
479,9999,progressive-christian-blogs,https://www.patheos.com/blogs/faithshift
480,9999,progressive-christian-blogs,https://www.patheos.com/blogs/faithwithwisdom
481,9999,progressive-christian-blogs,https://www.patheos.com/blogs/femmevangelical
482,9999,progressive-christian-blogs,https://www.patheos.com/blogs/formerlyfundie
483,9999,progressive-christian-blogs,https://www.patheos.com/blogs/freedhearts
484,9999,progressive-christian-blogs,https://www.patheos.com/blogs/freelancechristianity
485,9999,progressive-christian-blogs,https://www.patheos.com/blogs/goodandtruth
486,9999,progressive-christian-blogs,https://www.patheos.com/blogs/greymatters
487,9999,progressive-christian-blogs,https://www.patheos.com/blogs/hellbound
488,9999,progressive-christian-blogs,https://www.patheos.com/blogs/hippieheretic
489,9999,progressive-christian-blogs,https://www.patheos.com/blogs/irreverin
490,9999,progressive-christian-blogs,https://www.patheos.com/blogs/jacoblupfer
491,9999,progressive-christian-blogs,https://www.patheos.com/blogs/jameswellman
492,9999,progressive-christian-blogs,https://www.patheos.com/blogs/jaysondbradley
493,9999,progressive-christian-blogs,https://www.patheos.com/blogs/jeffhood
494,9999,progressive-christian-blogs,https://www.patheos.com/blogs/jerseygirljesus
495,9999,progressive-christian-blogs,https://www.patheos.com/blogs/johnshore
496,9999,progressive-christian-blogs,https://www.patheos.com/blogs/jonathanwilsonhartgrove
497,9999,progressive-christian-blogs,https://www.patheos.com/blogs/kaitlinbcurtice
498,9999,progressive-christian-blogs,https://www.patheos.com/blogs/keithgiles
499,9999,progressive-christian-blogs,https://www.patheos.com/blogs/kermitzarleyblog
500,9999,progressive-christian-blogs,https://www.patheos.com/blogs/kimberlystover
501,9999,progressive-christian-blogs,https://www.patheos.com/blogs/livingaholyadventure
502,9999,progressive-christian-blogs,https://www.patheos.com/blogs/mariadixonhall
503,9999,progressive-christian-blogs,https://www.patheos.com/blogs/marilynmcentyre
504,9999,progressive-christian-blogs,https://www.patheos.com/blogs/mercynotsacrifice
505,9999,progressive-christian-blogs,https://www.patheos.com/blogs/modernkinship
506,9999,progressive-christian-blogs,https://www.patheos.com/blogs/nadiabolzweber
507,9999,progressive-christian-blogs,https://www.patheos.com/blogs/onscripture
508,9999,progressive-christian-blogs,https://www.patheos.com/blogs/paperbacktheology
509,9999,progressive-christian-blogs,https://www.patheos.com/blogs/philfoxrose
510,9999,progressive-christian-blogs,https://www.patheos.com/blogs/progressiveamerican
511,9999,progressive-christian-blogs,https://www.patheos.com/blogs/progressiveyouthministry
512,9999,progressive-christian-blogs,https://www.patheos.com/blogs/raceandgrace
513,9999,progressive-christian-blogs,https://www.patheos.com/blogs/radicalchristianmillennial
514,9999,progressive-christian-blogs,https://www.patheos.com/blogs/rebariley
515,9999,progressive-christian-blogs,https://www.patheos.com/blogs/refocusingmyfamily
516,9999,progressive-christian-blogs,https://www.patheos.com/blogs/religionprof
517,9999,progressive-christian-blogs,https://www.patheos.com/blogs/revangelical
518,9999,progressive-christian-blogs,https://www.patheos.com/blogs/rhetoricraceandreligion
519,9999,progressive-christian-blogs,https://www.patheos.com/blogs/rogerwolsey
520,9999,progressive-christian-blogs,https://www.patheos.com/blogs/sarahthebarge
521,9999,progressive-christian-blogs,https://www.patheos.com/blogs/shalominthecity
522,9999,progressive-christian-blogs,https://www.patheos.com/blogs/slacktivist
523,9999,progressive-christian-blogs,https://www.patheos.com/blogs/slowchurch
524,9999,progressive-christian-blogs,https://www.patheos.com/blogs/soapboxredemption
525,9999,progressive-christian-blogs,https://www.patheos.com/blogs/spiritchatter
526,9999,progressive-christian-blogs,https://www.patheos.com/blogs/spiritualitywithinaddictionandrecovery
527,9999,progressive-christian-blogs,https://www.patheos.com/blogs/storiedtheology
528,9999,progressive-christian-blogs,https://www.patheos.com/blogs/talkwiththepreacher
529,9999,progressive-christian-blogs,https://www.patheos.com/blogs/teachingnonviolentatonement
530,9999,progressive-christian-blogs,https://www.patheos.com/blogs/thenakedjesus
531,9999,progressive-christian-blogs,https://www.patheos.com/blogs/thepangeablog
532,9999,progressive-christian-blogs,https://www.patheos.com/blogs/theperipateticpreacher
533,9999,progressive-christian-blogs,https://www.patheos.com/blogs/thoughtfulpastor
534,9999,progressive-christian-blogs,https://www.patheos.com/blogs/todojustice
535,9999,progressive-christian-blogs,https://www.patheos.com/blogs/unfundamentalistchristians
536,9999,progressive-christian-blogs,https://www.patheos.com/blogs/unfundamentalistparenting
537,9999,progressive-christian-blogs,https://www.patheos.com/blogs/unsystematictheology
538,9999,progressive-christian-blogs,https://www.patheos.com/blogs/voicesofrawtools
539,9999,progressive-christian-blogs,https://www.patheos.com/blogs/whatgodwantsforyourlife
540,9999,progressive-christian-blogs,https://www.patheos.com/blogs/whiskeypreacher
541,9999,progressive-christian-blogs,https://www.patheos.com/blogs/whowechoosetobe
542,9999,progressive-christian-blogs,https://www.patheos.com/blogs/winnievarghese
543,9999,progressive-christian-blogs,https://www.patheos.com/blogs/zackhunt
544,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/ashleywillis
545,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/askshaunti
546,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/bootcampaign
547,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/clippityclip
548,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/davewillis
549,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/devonfranklin
550,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/hearthandhome
551,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/jenniferchronicles
552,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/kelleymathews
553,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/manlytrainingministries
554,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/marriagetoday
555,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/marriedandyoung
556,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/notalonespecialneedsparenting
557,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/notinggrace
558,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/rolandwarren
559,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/seanlowe
560,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/sheilaqualls
561,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/showhope
562,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/someassemblyrequired
563,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/terrygaspard
564,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/theprivilegeofparenting
565,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/timwright
566,9999,sixseeds-family-blogs,https://www.patheos.com/blogs/victoriousliving
